0	1	24996.000000	-2186.000000
1	0	407.000000	14.000000
2	0	3826.000000	994.000000
3	0	-5211.000000	-1197.000000
4	0	-6001.000000	-1025.000000
5	1	-25230.000000	4900.000000
6	0	5289.000000	1174.000000
7	0	2330.000000	680.000000
8	0	-5630.000000	-1342.000000
9	0	122.000000	127.000000
10	0	5747.000000	1293.000000
11	0	3171.000000	778.000000
12	0	-1872.000000	-447.000000
13	0	-169.000000	-9.000000
14	0	285.000000	25.000000
15	0	1827.000000	453.000000
16	0	3063.000000	743.000000
17	0	-1002.000000	-225.000000
18	0	-1026.000000	-262.000000
19	0	3.000000	10.000000
20	0	1169.000000	312.000000
21	0	980.000000	256.000000
22	0	1799.000000	420.000000
23	0	-591.000000	-142.000000
24	0	672.000000	147.000000
25	0	3450.000000	873.000000
26	0	2785.000000	640.000000
27	0	67.000000	25.000000
28	0	-2773.000000	-599.000000
29	0	6547.000000	1679.000000
30	0	-15.000000	-62.000000
31	0	5652.000000	650.000000
0	1	25033.000000	-58.000000
1	0	-6962.000000	-95.000000
2	1	-29297.000000	-2846.000000
3	0	-193.000000	37.000000
4	0	-3468.000000	-663.000000
5	0	-8213.000000	-1620.000000
6	0	2996.000000	534.000000
7	0	12855.000000	3022.000000
8	0	-1236.000000	-246.000000
9	0	-2197.000000	-393.000000
10	0	308.000000	41.000000
11	0	6084.000000	1309.000000
12	0	-1017.000000	-224.000000
13	0	-85.000000	21.000000
14	0	-962.000000	-211.000000
15	0	805.000000	200.000000
16	0	4409.000000	985.000000
17	0	-851.000000	-178.000000
18	0	-918.000000	-220.000000
19	0	-196.000000	-30.000000
20	0	825.000000	222.000000
21	0	690.000000	177.000000
22	0	2439.000000	530.000000
23	0	-632.000000	-142.000000
24	0	538.000000	112.000000
25	0	3608.000000	861.000000
26	0	2869.000000	628.000000
27	0	-0.000000	10.000000
28	0	-2988.000000	-608.000000
29	0	6845.000000	1666.000000
30	0	-74.000000	-78.000000
31	0	5794.000000	618.000000
0	0	-12808.000000	246.000000
1	1	-25993.000000	-8770.000000
2	1	-4564.000000	-1311.000000
3	0	-2417.000000	-508.000000
4	0	7631.000000	1879.000000
5	0	3281.000000	851.000000
6	0	218.000000	52.000000
7	0	1012.000000	142.000000
8	0	-21.000000	44.000000
9	0	2022.000000	564.000000
10	0	1333.000000	311.000000
11	0	1561.000000	344.000000
12	0	-657.000000	-161.000000
13	0	962.000000	273.000000
14	0	83.000000	8.000000
15	0	993.000000	262.000000
16	0	2559.000000	593.000000
17	0	-660.000000	-142.000000
18	0	-713.000000	-182.000000
19	0	175.000000	58.000000
20	0	1000.000000	274.000000
21	0	804.000000	218.000000
22	0	1718.000000	391.000000
23	0	-456.000000	-108.000000
24	0	679.000000	152.000000
25	0	3187.000000	806.000000
26	0	2920.000000	670.000000
27	0	117.000000	41.000000
28	0	-2796.000000	-602.000000
29	0	6419.000000	1649.000000
30	0	63.000000	-46.000000
31	0	5654.000000	654.000000
0	1	24986.000000	-2172.000000
1	0	-10598.000000	-2660.000000
2	0	12566.000000	3174.000000
3	0	-1065.000000	-273.000000
4	0	-5494.000000	-1330.000000
5	0	-7072.000000	420.000000
6	1	-25257.000000	-5465.000000
7	0	9582.000000	2694.000000
8	0	-2007.000000	-508.000000
9	0	-6295.000000	-1499.000000
10	0	3615.000000	752.000000
11	0	7335.000000	1859.000000
12	0	-1320.000000	-331.000000
13	0	-575.000000	-135.000000
14	0	-1464.000000	-383.000000
15	0	1799.000000	452.000000
16	0	4406.000000	1101.000000
17	0	-944.000000	-219.000000
18	0	-1017.000000	-267.000000
19	0	-334.000000	-76.000000
20	0	884.000000	236.000000
21	0	850.000000	225.000000
22	0	2363.000000	565.000000
23	0	-678.000000	-167.000000
24	0	515.000000	108.000000
25	0	3638.000000	931.000000
26	0	2741.000000	630.000000
27	0	-19.000000	3.000000
28	0	-2884.000000	-629.000000
29	0	6693.000000	1730.000000
30	0	-79.000000	-84.000000
31	0	5655.000000	658.000000
0	1	24985.000000	-2222.000000
1	0	11113.000000	2673.000000
2	0	-5667.000000	-1533.000000
3	0	-6528.000000	341.000000
4	1	-25229.000000	-4999.000000
5	0	5669.000000	1475.000000
6	0	1168.000000	301.000000
7	0	-3001.000000	-917.000000
8	0	-3115.000000	-775.000000
9	0	6403.000000	1680.000000
10	0	2161.000000	533.000000
11	0	698.000000	132.000000
12	0	-1723.000000	-436.000000
13	0	1607.000000	432.000000
14	0	646.000000	144.000000
15	0	1311.000000	342.000000
16	0	2109.000000	483.000000
17	0	-828.000000	-188.000000
18	0	-766.000000	-197.000000
19	0	341.000000	101.000000
20	0	1147.000000	317.000000
21	0	924.000000	248.000000
22	0	1459.000000	328.000000
23	0	-434.000000	-104.000000
24	0	755.000000	172.000000
25	0	3168.000000	803.000000
26	0	2900.000000	667.000000
27	0	155.000000	50.000000
28	0	-2733.000000	-588.000000
29	0	6365.000000	1640.000000
30	0	94.000000	-39.000000
31	0	5653.000000	653.000000
0	0	-25558.000000	-6829.000000
1	0	468.000000	37.000000
2	0	3947.000000	1126.000000
3	0	-5143.000000	-1151.000000
4	0	-5999.000000	-1023.000000
5	1	-25230.000000	4842.000000
6	0	5309.000000	1154.000000
7	0	2293.000000	791.000000
8	0	-5568.000000	-1324.000000
9	0	213.000000	153.000000
10	0	5935.000000	1348.000000
11	0	2734.000000	724.000000
12	0	-1758.000000	-427.000000
13	0	-66.000000	29.000000
14	0	503.000000	70.000000
15	0	2316.000000	592.000000
16	0	1742.000000	453.000000
17	0	-897.000000	-209.000000
18	0	-777.000000	-207.000000
19	0	279.000000	83.000000
20	0	1635.000000	459.000000
21	0	2255.000000	611.000000
22	0	-1418.000000	-380.000000
23	0	-56.000000	-10.000000
24	0	1561.000000	386.000000
25	0	1050.000000	300.000000
26	0	327.000000	96.000000
27	0	2112.000000	519.000000
28	0	5116.000000	1404.000000
29	0	-2336.000000	-702.000000
30	0	6999.000000	-840.000000
31	1	25640.000000	7610.000000
0	0	-26311.000000	-7306.000000
1	0	364.000000	8.000000
2	0	4322.000000	1273.000000
3	0	-5178.000000	-1147.000000
4	0	-6001.000000	-1024.000000
5	1	-25234.000000	4876.000000
6	0	5192.000000	1111.000000
7	0	2970.000000	1035.000000
8	0	-5817.000000	-1392.000000
9	0	36.000000	106.000000
10	0	5710.000000	1287.000000
11	0	4093.000000	1109.000000
12	0	-2425.000000	-610.000000
13	0	-370.000000	-55.000000
14	0	175.000000	-15.000000
15	0	1761.000000	447.000000
16	0	5107.000000	1386.000000
17	0	-2367.000000	-593.000000
18	0	-1472.000000	-411.000000
19	0	-279.000000	-71.000000
20	0	910.000000	256.000000
21	0	923.000000	246.000000
22	0	2439.000000	665.000000
23	0	-1520.000000	-404.000000
24	0	108.000000	11.000000
25	0	10200.000000	2855.000000
26	0	-5481.000000	-1465.000000
27	0	-1947.000000	-566.000000
28	0	-330.000000	-96.000000
29	0	7297.000000	-1466.000000
30	1	26488.000000	11244.000000
31	0	4318.000000	1353.000000
0	0	-21419.000000	-5040.000000
1	0	-6283.000000	-339.000000
2	1	-24932.000000	-157.000000
3	0	-6.000000	-9.000000
4	0	-3074.000000	-776.000000
5	0	-7419.000000	-1845.000000
6	0	2467.000000	631.000000
7	0	12291.000000	3220.000000
8	0	-1112.000000	-277.000000
9	0	-2062.000000	-479.000000
10	0	109.000000	-10.000000
11	0	6167.000000	1496.000000
12	0	-803.000000	-209.000000
13	0	-100.000000	-12.000000
14	0	-1283.000000	-315.000000
15	0	308.000000	87.000000
16	0	5370.000000	1308.000000
17	0	407.000000	103.000000
18	0	-1404.000000	-373.000000
19	0	-991.000000	-232.000000
20	0	10.000000	6.000000
21	0	-317.000000	-70.000000
22	0	11030.000000	2630.000000
23	0	-3918.000000	-1057.000000
24	0	-3622.000000	-814.000000
25	0	4015.000000	1058.000000
26	0	5838.000000	912.000000
27	1	25160.000000	-4152.000000
28	0	-6265.000000	-1427.000000
29	0	3221.000000	845.000000
30	0	-1888.000000	-508.000000
31	0	5296.000000	1292.000000
0	0	-7160.000000	829.000000
1	1	-25841.000000	-8727.000000
2	0	-4756.000000	-1451.000000
3	0	-2331.000000	-494.000000
4	0	7690.000000	1896.000000
5	0	3296.000000	857.000000
6	0	182.000000	46.000000
7	0	856.000000	87.000000
8	0	179.000000	90.000000
9	0	2124.000000	589.000000
10	0	1339.000000	309.000000
11	0	946.000000	192.000000
12	0	-167.000000	-43.000000
13	0	1352.000000	371.000000
14	0	155.000000	20.000000
15	0	849.000000	223.000000
16	0	1090.000000	241.000000
17	0	343.000000	94.000000
18	0	10.000000	3.000000
19	0	1039.000000	267.000000
20	0	1633.000000	438.000000
21	0	-386.000000	-100.000000
22	0	893.000000	252.000000
23	0	3642.000000	869.000000
24	0	4605.000000	937.000000
25	0	-8389.000000	-1905.000000
26	0	6484.000000	1504.000000
27	0	5939.000000	706.000000
28	1	25015.000000	-2500.000000
29	0	-3713.000000	-827.000000
30	0	2080.000000	454.000000
31	0	3343.000000	850.000000
0	0	-7013.000000	866.000000
1	1	-25855.000000	-8712.000000
2	0	-4844.000000	-1468.000000
3	0	-2237.000000	-468.000000
4	0	7784.000000	1919.000000
5	0	3354.000000	873.000000
6	0	156.000000	40.000000
7	0	641.000000	34.000000
8	0	390.000000	146.000000
9	0	2340.000000	646.000000
10	0	1467.000000	342.000000
11	0	137.000000	-7.000000
12	0	184.000000	43.000000
13	0	1953.000000	524.000000
14	0	714.000000	156.000000
15	0	699.000000	184.000000
16	0	-738.000000	-220.000000
17	0	629.000000	159.000000
18	0	743.000000	194.000000
19	0	3903.000000	993.000000
20	0	5959.000000	1649.000000
21	0	-5490.000000	-1417.000000
22	0	-2741.000000	-647.000000
23	0	5169.000000	1254.000000
24	0	6091.000000	715.000000
25	1	24990.000000	-2512.000000
26	0	2697.000000	617.000000
27	0	8084.000000	1873.000000
28	0	-4898.000000	-1090.000000
29	0	-4978.000000	-1164.000000
30	0	1500.000000	355.000000
31	0	363.000000	86.000000
0	0	-15398.000000	-3670.000000
1	0	-10715.000000	-2719.000000
2	0	12959.000000	3297.000000
3	0	-1192.000000	-303.000000
4	0	-5626.000000	-1365.000000
5	0	-7077.000000	425.000000
6	1	-25258.000000	-5468.000000
7	0	10403.000000	2921.000000
8	0	-2488.000000	-632.000000
9	0	-6545.000000	-1565.000000
10	0	3393.000000	698.000000
11	0	9789.000000	2463.000000
12	0	-2889.000000	-722.000000
13	0	-1205.000000	-296.000000
14	0	-1828.000000	-470.000000
15	0	1403.000000	353.000000
16	0	12296.000000	3002.000000
17	0	-5698.000000	-1310.000000
18	0	-2987.000000	-765.000000
19	0	-1261.000000	-312.000000
20	0	183.000000	45.000000
21	0	279.000000	77.000000
22	0	7072.000000	1651.000000
23	0	-4533.000000	-1037.000000
24	0	-979.000000	-250.000000
25	0	6144.000000	629.000000
26	1	24954.000000	-1427.000000
27	0	-4603.000000	-1171.000000
28	0	-1259.000000	-303.000000
29	0	9812.000000	2534.000000
30	0	-7492.000000	-1942.000000
31	0	2884.000000	746.000000
0	0	-25993.000000	-6407.000000
1	0	11334.000000	2726.000000
2	0	-5855.000000	-1537.000000
3	0	-6524.000000	341.000000
4	1	-25217.000000	-4907.000000
5	0	5785.000000	1507.000000
6	0	1293.000000	319.000000
7	0	-3495.000000	-1003.000000
8	0	-2885.000000	-719.000000
9	0	6650.000000	1746.000000
10	0	2611.000000	645.000000
11	0	-652.000000	-179.000000
12	0	-1288.000000	-331.000000
13	0	1978.000000	529.000000
14	0	1280.000000	288.000000
15	0	2703.000000	698.000000
16	0	-1626.000000	-438.000000
17	0	-222.000000	-47.000000
18	0	-129.000000	-34.000000
19	0	1311.000000	342.000000
20	0	3467.000000	923.000000
21	0	5645.000000	1429.000000
22	0	-8349.000000	-2025.000000
23	0	1053.000000	266.000000
24	0	4793.000000	1123.000000
25	0	-4755.000000	-1134.000000
26	0	1336.000000	327.000000
27	0	5042.000000	1219.000000
28	0	6166.000000	131.000000
29	1	24959.000000	1428.000000
30	0	7649.000000	1960.000000
31	0	-4666.000000	-1279.000000
0	0	-15719.000000	-3828.000000
1	0	-6282.000000	-339.000000
2	1	-24928.000000	-126.000000
3	0	29.000000	5.000000
4	0	-3137.000000	-786.000000
5	0	-7507.000000	-1874.000000
6	0	2357.000000	603.000000
7	0	12913.000000	3408.000000
8	0	-1268.000000	-308.000000
9	0	-2296.000000	-535.000000
10	0	-104.000000	-62.000000
11	0	7374.000000	1779.000000
12	0	-730.000000	-176.000000
13	0	-702.000000	-147.000000
14	0	-1895.000000	-461.000000
15	0	-20.000000	5.000000
16	0	7806.000000	1845.000000
17	0	5548.000000	1282.000000
18	0	-5657.000000	-1327.000000
19	0	-3778.000000	-905.000000
20	0	-787.000000	-216.000000
21	0	-570.000000	-143.000000
22	0	6322.000000	748.000000
23	1	24991.000000	-2306.000000
24	0	-5049.000000	-1220.000000
25	0	4698.000000	1082.000000
26	0	4771.000000	1259.000000
27	0	-7767.000000	-1897.000000
28	0	-2498.000000	-624.000000
29	0	2202.000000	553.000000
30	0	-1427.000000	-363.000000
31	0	1798.000000	457.000000
0	0	-20490.000000	-5963.000000
1	0	-1899.000000	-450.000000
2	0	3626.000000	1060.000000
3	0	-1400.000000	-278.000000
4	0	-4763.000000	-1044.000000
5	0	-1558.000000	-333.000000
6	0	5484.000000	1147.000000
7	0	3844.000000	1228.000000
